register_id,name,institution_id,institution_name,created,modified,addresses_roadtype_id,addresses_roadtype_name,addresses_road_id,addresses_road_name,addresses_start_street_number,addresses_end_street_number,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,addresses_town,addresses_main_address,addresses_type,values_id,values_attribute_id,values_category,values_attribute_name,values_value,values_outstanding,values_description,secondary_filters_id,secondary_filters_name,secondary_filters_fullpath,secondary_filters_tree,secondary_filters_asia_id,geo_epgs_25831_x,geo_epgs_25831_y,geo_epgs_4326_x,geo_epgs_4326_y
﻿75990440295,Restaurant La Collita,,,1997-07-19T00:00:00+02:00,2022-03-15T18:06:28.384215+01:00,,,110009,C Ramon Turró,19,,67,la Vila Olímpica del Poblenou,10,Sant Martí,08005,BARCELONA,True,,154725,20001,Telèfons,Tel.,932213804,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,432429.4516578011,4582554.190673922,41.391682846172294,2.1917596285586662
﻿75990674477,Restaurant Ay Caramba !,,,2000-10-07T00:00:00+02:00,2022-03-15T18:07:52.207573+01:00,,,318804,C Santaló,85,,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,08021,BARCELONA,True,,156461,20001,Telèfons,Tel.,932000106,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,428372.8649346207,4583256.269989805,41.39765516636167,2.143159068784629
﻿1116140850,Restaurant Can Cargol,,,2001-04-26T00:00:00+02:00,2022-03-15T18:10:55.633285+01:00,,,350308,C València,324,,07,la Dreta de l'Eixample,02,Eixample,08009,BARCELONA,True,,132216,20001,Telèfons,Tel.,934589631,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430402.8572625322,4582998.886924435,41.395515264315954,2.167469976808292
﻿53170444,Restaurant  Tapes Tapas *Poble Espanyol,,,2000-02-22T00:00:00+01:00,2022-03-15T18:10:50.324732+01:00,,,198702,Av Francesc Ferrer i Guàrdia,13,,11,el Poble-sec,03,Sants-Montjuïc,08038,BARCELONA,True,,129732,20001,Telèfons,Tel.,933257746,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,428641.3109980409,4580088.501961428,41.36914809976753,2.1467430809493484
﻿75990122832,Restaurant Casa Tejada,,,1996-09-18T00:00:00+02:00,2022-03-15T18:11:35.832904+01:00,,,334006,C Tenor Viñas,3,,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,08021,BARCELONA,True,,143651,20001,Telèfons,Tel.,937821236,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,428282.16387734265,4582968.215780512,41.39505269147344,2.142108289092796
﻿75990025109,Restaurant La Poma,,,1996-09-17T00:00:00+02:00,2022-03-15T18:18:50.490274+01:00,,,034308,C Rambla,117,,01,el Raval,01,Ciutat Vella,08002,BARCELONA,True,,135971,20001,Telèfons,Tel.,933019400,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430651.37110297394,4581759.502068356,41.384373989160984,2.170584328337652
﻿75990025124,Restaurant Moka,,,1996-09-17T00:00:00+02:00,2022-03-15T18:18:50.770824+01:00,,,034308,C Rambla,126,,02,el Barri Gòtic,01,Ciutat Vella,08002,BARCELONA,True,,136352,20001,Telèfons,Tel.,933026886,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430710.91452999815,4581730.987358839,41.384122296515194,2.1712996623255627
﻿75990025157,Bar Restaurant Núria,,,1996-09-17T00:00:00+02:00,2022-03-15T18:11:10.996547+01:00,,,034308,Carrer la Rambla,133,,01,el Raval,01,Ciutat Vella,08002,Barcelona,True,,136357,20001,Telèfons,Tel.,933023847,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430596.6756145384,4581857.206103651,41.38524926219911,2.1699190393632026
﻿75990145188,Restaurant Can Fusté,,,1996-09-18T00:00:00+02:00,2022-03-15T18:11:50.111752+01:00,,,066508,Gran Via de Carles III,50,,19,les Corts,04,Les Corts,08028,Barcelona,True,,145701,20001,Telèfons,Tel.,933393000,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,427113.87551245827,4581666.333233445,41.383222141114864,2.1282913630250215
﻿75990145217,Restaurant Shalimar,,,1996-09-18T00:00:00+02:00,2022-03-15T18:11:50.370111+01:00,,,067307,C Carme,71,,01,el Raval,01,Ciutat Vella,08001,BARCELONA,True,,145702,20001,Telèfons,Tel.,933293496,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430404.72958514915,4581351.190002639,41.380675151657854,2.167681668345737
﻿75990092539,Restaurant Bar Tossa Barcelona,,,1996-09-18T00:00:00+02:00,2022-03-15T18:11:39.376506+01:00,,,225500,C Nàpols,291,,32,el Camp d'en Grassot i Gràcia Nova,06,Gràcia,08025,BARCELONA,True,,141395,20001,Telèfons,Tel.,934576510,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430512.7950151622,4583865.918490026,41.403333831805384,2.1686854217520244
﻿92086015778,Restaurant Gaig Barcelona,,,1988-02-09T00:00:00+01:00,2022-03-15T18:13:53.739721+01:00,,,225306,Carrer de la Nau Santa Maria,5,,19,les Corts,04,Les Corts,08017,Barcelona,True,,164897,20001,Telèfons,Tel.,934291017,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,427444.8080996305,4582573.588451805,41.39142333509577,2.1321401784058773
﻿2044141634,Restaurant Torre d'Altamar,,,2002-02-13T00:00:00+01:00,2022-03-15T18:10:50.549199+01:00,,,224904,Pg Joan Borbó Comte Barcelona,88,,03,la Barceloneta,01,Ciutat Vella,08039,BARCELONA,True,,134561,20001,Telèfons,Tel.,932210007,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,432081.33949797373,4580291.405689098,41.371273223695326,2.187849724590997
﻿75990013465,Restaurant Tritón,,,1996-09-17T00:00:00+02:00,2022-03-15T18:11:02.927384+01:00,,,008308,Carrer de l'Alfambra,16,,21,Pedralbes,04,Les Corts,08034,Barcelona,True,,134945,20001,Telèfons,Tel.,932033085,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,425807.9411198615,4582066.710042276,41.38670878497252,2.112625309986674
﻿1166151203,Restaurant Litoral,,,2001-06-15T00:00:00+02:00,2022-03-15T18:10:56.380825+01:00,,,254100,C Pescadors,87,,03,la Barceloneta,01,Ciutat Vella,08003,BARCELONA,True,,131989,20001,Telèfons,Tel.,932212209,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,432269.35956197575,4580824.491522491,41.37609043926804,2.1900382345264378
﻿75990013994,Bar Restaurant Salamanca,,,1996-09-17T00:00:00+02:00,2022-03-15T18:11:03.859482+01:00,,,010900,Carrer de Pepe Rubianes,34,,03,la Barceloneta,01,Ciutat Vella,08003,Barcelona,True,,135397,20001,Telèfons,Tel.,932215033,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,432370.7885189691,4581106.435790617,41.37863837067791,2.1912196046806893
﻿2064171550,Labona Pizza *Gal·lileu,,,2002-03-05T00:00:00+01:00,2022-03-15T18:11:30.392840+01:00,,,138802,Carrer de Galileu,326,,19,les Corts,04,Les Corts,08028,Barcelona,True,,134615,20001,Telèfons,Tel.,933222040,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,427366.0549903529,4581993.006099827,41.386187158981805,2.131267901973947
﻿92086026050,Bar Restaurant El Sancle,,,1989-09-27T00:00:00+01:00,2022-03-15T18:10:35.060402+01:00,,,096780,C D Zona Franca,15,,12,la Marina del Prat Vermell,03,Sants-Montjuïc,08040,BARCELONA,True,,166391,20001,Telèfons,Tel.,933363509,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,426904.97590877523,4575384.633551503,41.3266262288735,2.1265499277023507
﻿75990056644,Restaurant Estel de Gràcia,,,1996-09-18T00:00:00+02:00,2022-03-15T18:17:51.206231+01:00,,,090502,C Còrsega,337,,31,la Vila de Gràcia,06,Gràcia,08037,BARCELONA,True,,138378,20001,Telèfons,Tel.,933684429,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429847.21160842356,4583256.6192954695,41.39778828916026,2.160794093222916
﻿75990095014,Bar Restaurant Cal Pep,,,1996-09-18T00:00:00+02:00,2022-03-15T18:18:52.196866+01:00,,,235300,Plaça de les Olles,8,,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,08003,Barcelona,True,,141368,20001,Telèfons,Tel.,933107961,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,431718.80773699726,4581704.93281817,41.38397380644196,2.183355859615905
﻿92086014898,Restaurant La Taverneta,,,1986-01-09T00:00:00+01:00,2022-03-15T18:10:05.407399+01:00,,,106500,C Francesc Pujols,3,,02,el Barri Gòtic,01,Ciutat Vella,08002,BARCELONA,True,,164526,20001,Telèfons,Tel.,933025529,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430846.37920723256,4581759.404109254,41.38438989333157,2.172916420033857
﻿75990032310,Restaurant Canet,,,1996-09-17T00:00:00+02:00,2022-03-15T18:18:11.832345+01:00,,,059604,C Canet,38,,23,Sarrià,05,Sarrià-Sant Gervasi,08017,BARCELONA,True,,136595,20001,Telèfons,Tel.,932050768,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,426748.5706860883,4583401.337226835,41.398815398380464,2.1237130246453204
﻿75990055450,Restaurant Ca l'Isidre,,,1996-09-18T00:00:00+02:00,2022-03-15T18:11:17.220667+01:00,,,127409,C Flors,12,,01,el Raval,01,Ciutat Vella,08001,BARCELONA,True,,138059,20001,Telèfons,Tel.,934411139,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430424.9174969374,4580828.663107179,41.37597065794809,2.16798306330402
﻿75990029585,Restaurant Cafeteria Piper's,,,1996-09-17T00:00:00+02:00,2022-03-15T18:12:37.731562+01:00,,,051205,C Buenos Aires,42,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08036,BARCELONA,True,,136771,20001,Telèfons,Tel.,934305154,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,428687.16700862354,4582652.046950646,41.3922410949059,2.1469896666260446
﻿75990029735,Bar Restaurant Julivert Meu,,,1996-09-17T00:00:00+02:00,2022-03-15T18:11:07.415564+01:00,,,051307,Carrer del Bonsuccés,7,,01,el Raval,01,Ciutat Vella,08001,Barcelona,True,,136781,20001,Telèfons,Tel.,933180343,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430618.2154269427,4581751.512139524,41.38429916758628,2.1701887383831115
﻿75990023271,Bar Restaurant Baztan,,,1996-09-17T00:00:00+02:00,2022-03-15T18:18:58.370610+01:00,,,032700,C Balmes,147,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08008,BARCELONA,True,,136502,20001,Telèfons,Tel.,932171155,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429472.2323403617,4582835.391326599,41.39396163927941,2.156357912841831
﻿75990018325,Restaurant El Patio Andaluz,,,1996-09-17T00:00:00+02:00,2022-03-15T18:11:19.890797+01:00,,,285807,C Rocafort,231,,09,la Nova Esquerra de l'Eixample,02,Eixample,08029,BARCELONA,True,,135137,20001,Telèfons,Tel.,932093378,True,,55734075,Tablaos flamencs,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Tablaos flamencs,651,0065103002003007,428571.32330639206,4581842.2148281075,41.38493696007484,2.145699638113742
﻿75990018325,Restaurant El Patio Andaluz,,,1996-09-17T00:00:00+02:00,2022-03-15T18:11:19.890797+01:00,,,285807,C Rocafort,231,,09,la Nova Esquerra de l'Eixample,02,Eixample,08029,BARCELONA,True,,135137,20001,Telèfons,Tel.,932093378,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,428571.32330639206,4581842.2148281075,41.38493696007484,2.145699638113742
﻿75990101950,Bar Restaurant Nou Celler,,,1996-09-18T00:00:00+02:00,2022-03-15T18:11:25.720305+01:00,,,266904,Carrer de la Princesa,16,,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,08003,Barcelona,True,,142260,20001,Telèfons,Tel.,933 10 47 73,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,431458.3012435526,4581832.542520111,41.38510099783844,2.180226067205328
﻿1033170144,Restaurant Candela Raval,,,2001-02-02T00:00:00+01:00,2022-03-15T18:10:53.741679+01:00,,,294659,Pl Salvador Seguí,13,,01,el Raval,01,Ciutat Vella,08001,BARCELONA,True,,132373,20001,Telèfons,Tel.,930029490,True,,55734069,Cocteleries,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Cocteleries,651,0065103002003001,430657.27516689216,4581170.925814,41.37907337154925,2.1707222863566704
﻿1033170144,Restaurant Candela Raval,,,2001-02-02T00:00:00+01:00,2022-03-15T18:10:53.741679+01:00,,,294659,Pl Salvador Seguí,13,,01,el Raval,01,Ciutat Vella,08001,BARCELONA,True,,132373,20001,Telèfons,Tel.,930029490,True,,55734076,Xampanyeries,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Xampanyeries,651,0065103002003008,430657.27516689216,4581170.925814,41.37907337154925,2.1707222863566704
﻿1033170144,Restaurant Candela Raval,,,2001-02-02T00:00:00+01:00,2022-03-15T18:10:53.741679+01:00,,,294659,Pl Salvador Seguí,13,,01,el Raval,01,Ciutat Vella,08001,BARCELONA,True,,132373,20001,Telèfons,Tel.,930029490,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430657.27516689216,4581170.925814,41.37907337154925,2.1707222863566704
﻿75990000333,Mirador Barcelona Restaurant El Cordero,,,1996-09-17T00:00:00+02:00,2022-03-15T18:10:51.622748+01:00,,,283801,C Riudecanyes,5,,54,Torre Baró,08,Nou Barris,08033,BARCELONA,True,,134781,20001,Telèfons,Tel.,933533419,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,431453.2337665418,4589328.622450336,41.45261518489967,2.1793159279467966
﻿75990017884,Restaurant Season,,,1996-09-17T00:00:00+02:00,2022-03-15T18:11:10.833932+01:00,,,023403,C Aribau,125,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08036,BARCELONA,True,,135294,20001,Telèfons,Tel.,934531044,True,,55734069,Cocteleries,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Cocteleries,651,0065103002003001,429378.01731612196,4582548.743103525,41.39137163351919,2.155264470251063
﻿75990017884,Restaurant Season,,,1996-09-17T00:00:00+02:00,2022-03-15T18:11:10.833932+01:00,,,023403,C Aribau,125,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08036,BARCELONA,True,,135294,20001,Telèfons,Tel.,934531044,True,,55734076,Xampanyeries,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Xampanyeries,651,0065103002003008,429378.01731612196,4582548.743103525,41.39137163351919,2.155264470251063
﻿75990017884,Restaurant Season,,,1996-09-17T00:00:00+02:00,2022-03-15T18:11:10.833932+01:00,,,023403,C Aribau,125,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08036,BARCELONA,True,,135294,20001,Telèfons,Tel.,934531044,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429378.01731612196,4582548.743103525,41.39137163351919,2.155264470251063
﻿75990116127,Restaurant Els Ocellets,,,1996-09-18T00:00:00+02:00,2022-03-15T18:18:45.990474+01:00,,,308709,Rda Sant Pau,55,,10,Sant Antoni,02,Eixample,08015,BARCELONA,True,,144098,20001,Telèfons,Tel.,934411046,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430138.4202481056,4580996.171412953,41.3774545320778,2.164538014168941
﻿1324130332,Bar Restaurant La Tasqueta,,,2001-11-20T00:00:00+01:00,2022-03-15T18:10:57.194917+01:00,,,242906,C Pallars,243,,68,el Poblenou,10,Sant Martí,08005,BARCELONA,True,,133092,20001,Telèfons,Tel.,933075901,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,433136.28253911075,4583806.793595495,41.40302378266506,2.200075218764432
﻿75990073383,Restaurant Octubre,,,1996-09-18T00:00:00+02:00,2022-03-15T18:19:08.591231+01:00,,,174500,C Julián Romea,18,,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,08006,BARCELONA,True,,139252,20001,Telèfons,Tel.,932182518,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429236.6315447336,4583240.758322968,41.39759193504014,2.1534926169294293
﻿75990048837,Restaurant  Quilez,,,1996-09-18T00:00:00+02:00,2022-03-15T18:11:12.566551+01:00,,,102452,Plaça del Doctor Ignasi Barraquer,5,,19,les Corts,04,Les Corts,08029,Barcelona,True,,137532,20001,Telèfons,Tel.,933213010,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,428264.2831675876,4582421.8141074795,41.39012986949377,2.141959141230173
﻿75990058811,Restaurant Braseria Cal Ramon,,,1996-09-18T00:00:00+02:00,2022-03-15T18:11:24.530839+01:00,,,142300,Av Gaudí,74,,06,la Sagrada Família,02,Eixample,08025,BARCELONA,True,,138331,20001,Telèfons,Tel.,934364127,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,431008.4920334489,4584675.394697902,41.41066720278482,2.1745228531698313
﻿75990230742,Restaurant Patrón,,,1996-09-18T00:00:00+02:00,2022-03-15T18:11:58.030901+01:00,,,344101,Trav Gràcia,44,,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,08021,BARCELONA,True,,146551,20001,Telèfons,Tel.,934146622,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,428840.2704446246,4583011.5844753515,41.395492875285726,2.148778576802729
﻿75990230823,Restaurant Pulpería A'Gudiña,,,1996-09-18T00:00:00+02:00,2022-03-15T18:11:58.071341+01:00,,,110803,C Entença,2,,10,Sant Antoni,02,Eixample,08015,BARCELONA,True,,147044,20001,Telèfons,Tel.,934265631,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429446.9250158172,4580787.169309523,41.37551178753327,2.1562937313430917
﻿75990210028,Restaurant La Lubina,,,1996-09-18T00:00:00+02:00,2022-03-15T18:19:27.166121+01:00,,,361406,C Viladomat,257,,09,la Nova Esquerra de l'Eixample,02,Eixample,08029,BARCELONA,True,,146761,20001,Telèfons,Tel.,934300333,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,428762.2654108555,4582028.142054042,41.38662846977299,2.1479612369741385
﻿75990043127,Restaurant Guanabara by Rodizio,,,1996-09-18T00:00:00+02:00,2022-03-15T18:18:51.999479+01:00,,,089004,C Consell de Cent,403,,07,la Dreta de l'Eixample,02,Eixample,08009,BARCELONA,True,,137870,20001,Telèfons,Tel.,932655112,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430714.9272335828,4582981.057162456,41.395381624887584,2.171204662562852
﻿75990210305,Bar Restaurant La Vinateria del Call,,,1996-09-18T00:00:00+02:00,2022-03-15T18:11:49.001331+01:00,,,319807,Carrer de Salomó Ben Adret,9,,02,el Barri Gòtic,01,Ciutat Vella,08002,Barcelona,True,,147469,20001,Telèfons,Tel.,933026092,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,431080.7049679863,4581570.279002829,41.38270660809231,2.175740210482465
﻿75990173248,Restaurant Las Delicias de Francia,,,1996-09-18T00:00:00+02:00,2022-03-15T18:19:22.251364+01:00,,,223606,C Muntaner,443,,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,08021,BARCELONA,True,,147085,20001,Telèfons,Tel.,932019469,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,428104.0314610719,4583657.77201657,41.40124734125176,2.139895811530505
﻿75990427649,Restaurant Cerveseria Inter-Tapa,,,1997-03-22T00:00:00+01:00,2022-03-15T18:05:51.998703+01:00,,,142300,Av Gaudí,11,,06,la Sagrada Família,02,Eixample,08025,BARCELONA,True,,153258,20001,Telèfons,Tel.,934354383,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430982.2464104532,4584079.997498372,41.40530240854953,2.1742767611241303
﻿75990498348,Bar Restaurant La Perla *Pg Exposició,,,1998-05-02T00:00:00+02:00,2022-03-15T18:06:42.400674+01:00,,,118805,Pg Exposició,62,,11,el Poble-sec,03,Sants-Montjuïc,08004,BARCELONA,True,,155035,20001,Telèfons,Tel.,933292052,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429708.5285697734,4580318.84093612,41.37131659567703,2.1594760861551685
﻿75990028654,Restaurant La Carassa,,,1996-09-17T00:00:00+02:00,2022-03-15T18:11:05.245817+01:00,,,049407,C Brosolí,1,,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,08003,BARCELONA,True,,136070,20001,Telèfons,Tel.,933103306,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,431479.8790611963,4581697.967837801,41.38389076054516,2.180499336478746
﻿75990052050,Restaurant La Torreta,,,1996-09-18T00:00:00+02:00,2022-03-15T18:18:26.718662+01:00,,,112004,C Escorial,158,,32,el Camp d'en Grassot i Gràcia Nova,06,Gràcia,08024,BARCELONA,True,,137694,20001,Telèfons,Tel.,932845111,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429700.98874345893,4584624.951920521,41.410099588437056,2.1588861578694125
﻿75990023968,Restaurant Creperie Bretonne,,,1996-09-17T00:00:00+02:00,2022-03-15T18:11:08.036775+01:00,,,032700,C Balmes,274,,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,08006,BARCELONA,True,,136371,20001,Telèfons,Tel.,932173048,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,428793.2077735558,4583618.44854592,41.40095450146662,2.1481442962858623
﻿140150522,Restaurant Mosaic,75990061694,Hotel Hilton Barcelona - HB-003892,2000-05-19T00:00:00+02:00,2022-03-15T18:10:54.568540+01:00,,,144601,Av Diagonal,589,,19,les Corts,04,Les Corts,08014,BARCELONA,True,,129790,20001,Telèfons,Tel.,622158496,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,427379.6827923572,4582296.5961404005,41.38892270148014,2.1313944851016364
﻿75990354312,Restaurant l'Antic Bocoi del Gotic,,,1996-09-18T00:00:00+02:00,2022-03-15T18:19:23.123781+01:00,,,361304,Bda Viladecols,3,,02,el Barri Gòtic,01,Ciutat Vella,08002,BARCELONA,True,,151763,20001,Telèfons,Tel.,933105067,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,431390.50297002477,4581502.095731292,41.38211897962414,2.179452682008636
﻿94135210,Restaurant Japonès Ginza,,,2000-04-03T00:00:00+02:00,2022-03-15T18:10:51.974650+01:00,,,268003,C Provença,205,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08008,BARCELONA,True,,129367,20001,Telèfons,Tel.,934517193,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429600.2111382183,4582636.646292231,41.392182826019905,2.157911719025897
﻿234125759,Bar Restaurant Docemásuno Sports,,,2000-08-21T00:00:00+02:00,2022-03-15T18:10:49.107314+01:00,,,700664,C Arquitecte Sert,17,,67,la Vila Olímpica del Poblenou,10,Sant Martí,08005,BARCELONA,True,,131169,20001,Telèfons,Tel.,935319966,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,432992.79619410203,4582496.22835155,41.39120792577549,2.1985038119098075
﻿75990034448,Restaurant Mesón David,,,1996-09-17T00:00:00+02:00,2022-03-15T18:05:45.179451+01:00,,,068503,C Carretes,63,,01,el Raval,01,Ciutat Vella,08001,BARCELONA,True,,,,,,,,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430471.6280229871,4580924.11018507,41.376834358096865,2.1685306484015197
﻿75990041575,Restaurant Can Miserias,,,1996-09-18T00:00:00+02:00,2022-03-15T18:18:43.528497+01:00,,,087009,C Comte Borrell,106,,10,Sant Antoni,02,Eixample,08015,BARCELONA,True,,137813,20001,Telèfons,Tel.,934547837,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429611.36129205854,4581383.300524976,41.38089534515097,2.1581906993928666
﻿75990038030,Bar Restaurant La Bodegueta,,,1996-09-17T00:00:00+02:00,2022-03-15T18:18:15.126872+01:00,,,074506,Rbla Catalunya,100,,07,la Dreta de l'Eixample,02,Eixample,08008,BARCELONA,True,,136051,20001,Telèfons,Tel.,932154894,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429806.3881028295,4582788.1148573505,41.39356507161951,2.1603600984474003
﻿75990056819,Bar Restaurant Fray 83,,,1996-09-18T00:00:00+02:00,2022-03-15T18:11:13.250099+01:00,,,134007,C Fra Juníper Serra,77,,59,el Bon Pastor,09,Sant Andreu,08030,BARCELONA,True,,138250,20001,Telèfons,Tel.,933052104,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,433340.61587906897,4587215.026412836,41.43373770747513,2.202143920899988
﻿75990042622,Restaurant  Casa Jaime,,,1996-09-18T00:00:00+02:00,2022-03-15T18:11:23.868103+01:00,,,089004,C Consell de Cent,222,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08011,BARCELONA,True,,137846,20001,Telèfons,Tel.,931 893 222,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429687.76243197115,4581944.4550644215,41.385956156452934,2.159039203019915
﻿75990081311,Bar Restaurant Montesquiu,,,1996-09-18T00:00:00+02:00,2022-03-15T18:11:25.549617+01:00,,,191703,C Mandri,56,,25,Sant Gervasi - la Bonanova,05,Sarrià-Sant Gervasi,08022,BARCELONA,True,,141012,20001,Telèfons,Tel.,934173061,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,427493.8443067873,4584041.499143941,41.40464861245471,2.132550871205867
